y_pred	y_true
1.0343050956726074	1.4143679578193855
0.5075040459632874	2.153449090369401
1.1605398654937744	1.6444147585827928
5.649875164031982	5.736790529014549
3.29386568069458	3.2995024622792988
4.700110912322998	5.3776155754271295
2.16302490234375	2.272533748378716
5.531818389892578	4.006250925243713
5.38132905960083	4.781956718793409
-0.042106665670871735	0.4274275842146522
-0.4987054765224457	-0.1782875580888153
1.0973634719848633	0.3842097760850063
3.7063217163085938	3.9052253238229415
3.3255622386932373	1.3191027718831787
2.801797389984131	2.5992079840200857
4.604280948638916	3.742173438451867
6.6883440017700195	6.581400549447988
-1.8351824283599854	-1.1987937282005874
3.437225103378296	3.196889820073608
0.5106741189956665	0.918825318582856
-2.3673360347747803	-1.7284023276938945
3.9099698066711426	3.6652474402029513
0.21178880333900452	-0.3422000975967651
4.182252883911133	4.477340214960573
5.46523904800415	5.310504588345994
4.702186584472656	4.873532148578061
2.316974639892578	1.9952380956475115
2.7289206981658936	3.76723187165578
5.743173122406006	5.6445710422380095
1.8196338415145874	1.7453042020713392
1.0754053592681885	0.5460174397038984
2.873990058898926	3.3406698155753425
2.6668975353240967	2.91901435417462
-0.17934349179267883	0.82055064155633
3.0318217277526855	2.9020365445130034
4.025086879730225	2.8505771228752663
0.5403741002082825	0.1316277227282707
4.424344539642334	2.46122705281841
-5.332548141479492	-3.602157789864531
4.56362247467041	5.109974811905161
3.096067428588867	3.0345198600009384
4.994171619415283	3.107391678545866
3.622166395187378	4.031467281401619
-4.345455646514893	-3.7445681701539937
4.2326130867004395	1.02154705265641
-2.6847753524780273	-2.921663425635652
2.1071009635925293	2.322815619519921
4.407039165496826	4.717497604095708
-5.231189250946045	-5.7359152020082265
2.3927102088928223	2.3210882750833783
1.0293333530426025	1.241703171250809
5.1439008712768555	5.689316855317194
4.166069507598877	4.492794325602543
1.8181086778640747	2.513782247450449
2.332979202270508	3.466815914147382
3.8158788681030273	3.4748853613186803
-5.2075676918029785	-4.95659435098311
3.6085398197174072	4.530059987458598
0.4948693513870239	0.8716591288782157
2.328253746032715	1.3296938556303932
-1.2981675863265991	-2.9062700887914734
3.2959139347076416	3.391610389169616
5.02849006652832	4.438470205311476
2.9014346599578857	4.441658923401394
4.86931848526001	4.439949263341233
1.3734962940216064	3.128174557739952
-2.7801036834716797	-2.1833225316111777
0.3093976080417633	0.611045900877559
3.467991828918457	2.440124343703789
2.71329402923584	2.7133718380486505
6.2723708152771	6.013773744842637
2.4377431869506836	2.1904586982746275
2.9605181217193604	2.965182620091566
5.3471808433532715	5.693017141503972
2.9109675884246826	2.369017789012121
5.359011173248291	5.1342939121146
-0.16443219780921936	-0.0128445950733507
0.2122155725955963	-0.4876965661405712
2.8427515029907227	2.886914809141407
-3.4377756118774414	-4.669912052420114
6.353463172912598	6.835648523563174
-5.27335786819458	-3.701627264351416
-1.1276464462280273	0.8613250321837785
4.276916027069092	6.238862641457004
4.749054431915283	3.7312326387375134
4.569621562957764	4.1560842752248455
-5.114722728729248	-3.638721895001276
7.309479713439941	6.13395200876503
0.24810171127319336	0.1541901956048398
3.9673757553100586	4.510146960550385
4.333993911743164	3.3678086892576067
3.212493419647217	5.366674980572941
2.9978251457214355	1.9868786408037848
-1.5629953145980835	-1.6480720587244966
2.212202548980713	1.7409711716817318
6.7395219802856445	6.770986030980804
1.8518717288970947	0.4998421259201847
5.357672214508057	5.92718668442813
6.9198384284973145	6.94703480316834
0.6977465748786926	1.5314893339444169
3.592994213104248	2.6717113968841724
2.5616416931152344	0.2668015644851115
0.909692645072937	1.1957724552443176
3.121185302734375	5.602726591358831
-3.2684059143066406	-4.082233815415496
-2.861715793609619	-2.96300763947232
-6.252525806427002	-6.31549871969886
-1.125617504119873	0.2442717438703032
3.54453706741333	2.8880719003717985
3.085233688354492	3.350051970713628
3.6603550910949707	4.1762831631224335
1.9765729904174805	2.7363614287206324
2.1678333282470703	2.9375231134037434
4.720699787139893	4.719939832524768
-3.2691726684570312	-3.6119694776643736
4.449052333831787	4.936889533103866
3.2940099239349365	3.760258092434484
-2.8469552993774414	-3.7989660764238207
4.347361087799072	2.017941543648124
2.7177698612213135	2.840123866428605
4.764149188995361	2.673623435172888
0.4755972623825073	0.072159190723742
3.4267172813415527	2.447082718203556
4.879967212677002	4.938734449625303
4.773392200469971	5.738522973936489
1.5657110214233398	1.0924688935800932
2.773009777069092	3.730907936057047
2.8232133388519287	3.858807620052569
4.780433177947998	5.758144596536789
2.2605538368225098	1.784896922936954
3.297248363494873	2.5604059467230345
2.89902925491333	3.1748418857206846
1.245700478553772	0.9095746782712616
0.08630772680044174	3.399854110483011
4.486012935638428	5.734283966906913
2.2660446166992188	2.5898593884009413
2.4218692779541016	2.628277392896861
6.829167366027832	6.442264631801361
3.105851173400879	2.034937916338025
5.045383453369141	5.462199492886376
5.729340076446533	6.855897268817621
-5.852090835571289	-6.158207881342657
4.991758823394775	4.106917142050468
1.1638472080230713	1.3199281075348694
-0.07467792183160782	-0.2015040016963128
4.243035793304443	3.9689391972675456
1.1851760149002075	2.535077598307349
3.18257737159729	2.5748610667552407
4.968703746795654	5.37825366283695
4.785481929779053	3.526783420509551
1.192374348640442	1.8676648421516784
-5.9084343910217285	-4.249766061950486
4.176340579986572	4.617157092054055
4.335072994232178	2.502370725777453
-4.431149005889893	-5.328429405229548
4.477304935455322	4.93491944802859
-2.9086825847625732	-1.5957126243983586
1.2010478973388672	1.0151518950646716
-0.017284773290157318	-0.8078572306424222
4.6464715003967285	4.252202224052028
5.123744964599609	4.6809649778419455
0.8747946619987488	0.7103591415422695
1.4200661182403564	2.5988416263340084
-4.693939208984375	-4.022298920738285
2.178393602371216	2.24135279811206
4.036380290985107	3.9232506732045977
4.317359924316406	3.112399090686041
4.279983043670654	4.058796133302984
5.835249900817871	5.897747769383631
3.5295004844665527	1.347497333275028
2.1916091442108154	2.5889909013372243
2.4713335037231445	2.183758803672625
6.905395030975342	6.281983034144882
4.10651159286499	3.6298432328335295
3.740865707397461	3.939762731548045
-2.1301722526550293	-1.0985776048999631
1.8199245929718018	2.4704696334374963
1.9277441501617432	1.0258277465174075
0.3283153474330902	0.4963524757939354
4.405421733856201	4.169051473851229
-3.0458946228027344	-3.0832409516935253
-0.5032994747161865	-1.1155596612623269
-0.30380651354789734	0.1741810878658592
5.869530200958252	6.832786093167225
6.010910511016846	6.43903740322278
4.344898700714111	3.4030259002964423
2.090439796447754	2.7093268186928507
-2.3407516479492188	-4.723998613737244
3.8839941024780273	5.029344054043609
4.316442966461182	3.0818262241332146
5.154837131500244	5.342348395161992
5.330410480499268	5.707941110004471
2.214587688446045	0.8482566683255459
5.1605706214904785	5.9707307975319255
2.6098690032958984	1.5467193743554182
5.7955474853515625	-1.2367447412969397
1.9047033786773682	3.536785546701935
5.173870086669922	4.947437436172415
3.05983304977417	2.784304796690776
3.626668930053711	4.844038071722058
-2.1559462547302246	-3.18163557073182
4.294669151306152	4.5393242778381016
3.1862499713897705	4.2040602507341935
2.571704387664795	-0.508980243072383
3.80189847946167	5.120109277449869
5.804571628570557	5.169159764703553
5.672402858734131	5.977546593816062
4.582498073577881	4.798262135170984
5.677881717681885	6.157260907777543
0.02243640273809433	0.7454913162867309
2.906060218811035	3.398919618722017
5.5059590339660645	6.267221304864612
2.6531453132629395	2.0264912375631354
6.34572172164917	5.754987434837984
-3.3458592891693115	-4.080888746175996
5.642673492431641	5.680547077537144
2.54640531539917	1.7104795190967592
2.0343964099884033	1.7561055160756642
4.657490253448486	5.229019752184012
1.6347217559814453	-0.4995157178878543
3.5504465103149414	2.5422592433804643
-3.7726352214813232	-3.1896852261290416
-0.7346093058586121	-1.09785033077541
-2.324432373046875	-2.4402768218422928
2.100313186645508	1.7821806786717689
3.9320547580718994	2.0561314786827274
5.823101043701172	5.476068267356748
1.0610263347625732	1.55886089816448
-2.798190116882324	-1.7125668537820424
2.719961404800415	2.452244503046204
3.431082248687744	2.4149461202085942
1.8227205276489258	1.5781714691709994
-2.7929115295410156	-1.5508754053185478
1.6319619417190552	2.161300072806384
1.3045284748077393	-2.353659073619439
0.9625536799430847	1.849061662108463
-4.360836029052734	-4.790837006292214
0.5040850043296814	0.4789207440084321
6.430176258087158	6.676620754020109
5.356479644775391	3.983585894412073
3.726367473602295	2.2149299617916407
2.220313549041748	2.3326456373936613
5.161147117614746	4.697436336313657
5.968964099884033	5.958581150428242
5.109395503997803	4.911093702327262
3.086148262023926	3.728234226082062
3.209811210632324	2.9487647096943523
-2.593390464782715	-3.6441118736220095
6.085341930389404	6.338023192747534
3.2481746673583984	3.7755438277627937
4.933596134185791	5.818781783236113
0.5552354454994202	1.6900221710987349
1.0251818895339966	0.8103277246713138
5.4704508781433105	5.5190805866315165
-3.2125673294067383	-2.497194412597697
2.2477128505706787	2.0383350636802247
3.2637157440185547	2.247457423886375
4.805965423583984	5.195481601381449
3.7977490425109863	4.770716350770308
1.348055362701416	3.110115990363071
2.5611517429351807	2.5384919909630024
2.6588499546051025	2.2758828242769216
3.998850107192993	3.3739846309396144
6.718556880950928	7.828188794898008
7.35741662979126	7.1846803638784325
4.641417980194092	3.6548211701269087
3.612764358520508	2.1819258997960045
-0.5195824503898621	-0.61341244138749
2.8729419708251953	1.2549995499920994
3.3927297592163086	2.4618655326170447
2.08984375	2.2755150127798047
4.171075820922852	-2.977112382130541
5.370384216308594	4.238939316919376
4.06884765625	4.492223903864053
3.1730127334594727	3.7760190535683953
6.001910209655762	5.218637713377832
-5.841827869415283	-5.140084458442397
-1.5062581300735474	-1.1262047835497262
2.1983823776245117	2.557223869132799
5.613038539886475	5.860468249078342
4.47385835647583	5.00854551167896
4.342957496643066	4.376518185093017
3.6921589374542236	2.700783465908503
-5.140414237976074	-3.890589073773999
3.4207825660705566	3.5943960836726787
0.8217200040817261	0.1487901833072407
6.367326259613037	6.191812905746288
3.7021992206573486	2.564089810457313
4.528956413269043	3.7762070947000415
2.5255777835845947	0.8770521693402785
-4.5193867683410645	-5.659452536279763
1.9161962270736694	0.7788759727883061
6.884613037109375	7.661223582978019
-0.04002977907657623	3.0850571465905268
0.06957387924194336	0.3815096835629145
4.108328819274902	4.421665656778984
3.591763496398926	2.22092269559905
2.0023739337921143	0.3607145796674595
3.6597042083740234	4.151360692178568
3.2166671752929688	3.749065646170908
3.8801538944244385	4.295157821912969
1.215728998184204	4.1338088509719615
-4.331813335418701	-4.423273376104568
4.308348178863525	4.617441106960923
1.5030150413513184	-0.7292599027617281
0.7516220211982727	0.7483411998034485
3.8472163677215576	4.221211652198536
8.197210311889648	7.514350337237904
-4.900752544403076	-4.335719491578345
-0.5617457032203674	-0.4802137784059336
2.581594467163086	2.346320486783307
3.081090211868286	2.31572581856365
4.000480651855469	3.4429989598033486
5.868675708770752	5.924200340028968
3.2550570964813232	4.349278305792293
-1.5748001337051392	-5.193219565729673
3.52146577835083	3.2171414313719926
2.832406997680664	3.1207788899069766
4.9277024269104	5.0157245228757885
3.589247465133667	2.7472675130638926
5.07007360458374	5.710575069153975
2.3957748413085938	4.134816972582697
4.251646041870117	2.96556505620982
3.7358694076538086	5.465822342717046
4.961239337921143	5.657465011035472
1.9953575134277344	2.2645777007575543
4.002307891845703	4.073927262392783
3.6990175247192383	2.7103699847826266
2.7521026134490967	2.98092843067199
4.252188205718994	3.8156996080198073
3.5880250930786133	1.9523035258402768
4.698235988616943	6.541773375833007
-5.415071964263916	-5.4806763277954325
0.8496388792991638	-0.1361869698659233
1.7208112478256226	1.4181631412161453
6.449926853179932	5.9503212006548605
2.7745378017425537	2.1658731716143063
2.2093071937561035	2.7793961701797625
6.097513675689697	6.739114180099587
3.361525535583496	3.6271820547980265
4.397460460662842	4.653466052239051
4.4521660804748535	3.651255371818317
2.7602696418762207	2.329291176817109
2.091611862182617	2.3830607819538767
3.7033255100250244	3.861857958268414
4.747211933135986	6.1450079845770285
3.5109782218933105	3.4186147926762667
-1.7396420240402222	-1.902431316722688
3.285043239593506	3.0584878313210275
2.119912624359131	3.9769306222656735
3.833944320678711	3.8793560457956566
1.6857261657714844	2.9923833755104727
4.378052234649658	4.958972080579184
3.4796202182769775	3.7684313517593977
3.2188327312469482	3.512355240008274
3.194492816925049	3.4431667239857
-0.14694827795028687	-2.575418524282354
3.1469461917877197	4.963196713366457
4.997315406799316	3.0866825070049857
4.469204902648926	4.627564464059876
3.495205879211426	4.532323090157358
-5.714094638824463	-5.49261977505641
2.8929169178009033	3.1932882695674816
2.05497670173645	2.6161737102780864
4.995790004730225	4.319829123822056
0.9164584875106812	1.594616188304078
-0.16574349999427795	0.9025860454355864
3.3414218425750732	3.7772233077980726
2.74497127532959	2.6922629670379554
3.8739676475524902	3.875756024891463
1.820081353187561	1.3191979775653897
2.9545695781707764	4.8446331431582506
3.976360559463501	4.802253418903649
5.138946533203125	4.643515901886479
2.0989015102386475	2.7309701681144123
3.066240072250366	2.5150156109037267
3.336195945739746	6.061542081380782
4.063188076019287	3.707123640549326
5.937605381011963	5.651121206175766
0.8344995379447937	1.168285252856594
-0.3965482711791992	-0.3169518414792167
3.1091113090515137	3.4413806892205674
-0.30254819989204407	-0.4329454238287563
4.085251808166504	4.009670698485027
0.8039184808731079	-0.44301441711387
3.559356212615967	3.718821677729813
2.603756904602051	1.97320041569757
5.209164142608643	4.911762640220688
6.090254306793213	5.66039789913938
3.6420488357543945	2.019051152778636
2.9792966842651367	3.0864996567578302
-2.6679608821868896	-2.635992306619291
0.9647706747055054	2.3546776882815714
7.645547389984131	7.234820333695636
3.3386356830596924	2.099850768363868
1.94219970703125	2.8750846096208624
2.4289419651031494	2.276485230286573
5.455540180206299	3.818203303130316
0.8905177712440491	1.3648688166512362
2.895576238632202	1.2530185084485432
1.7978394031524658	1.7316488891089172
4.847897052764893	5.621700053423905
